act,frame,error
eating,70,4.675898
eating,71,4.796737
eating,72,4.889643
eating,73,4.9752316
eating,74,4.978106
eating,75,4.9528637
eating,76,4.887085
eating,77,4.8193
eating,78,4.8159623
eating,79,4.8278866
eating,80,4.880907
eating,81,4.8928447
eating,82,4.949763
eating,83,4.9894576
eating,84,5.002084
eating,85,5.0358686
eating,86,5.081033
eating,87,5.1003227
eating,88,5.0856714
eating,89,5.0319386
eating,90,4.977051
eating,91,4.9578114
eating,92,4.97371
eating,93,5.0701866
eating,94,5.1509137
eating,95,5.1458116
eating,96,5.1520014
eating,97,5.183496
eating,98,5.2223153
eating,99,5.284056
act,frame,error
smoking,0,0.0
smoking,1,0.050249152
smoking,2,0.0523988
smoking,3,0.03993416
smoking,4,0.05872209
smoking,5,0.04707347
smoking,6,0.06672076
smoking,7,0.088796854
smoking,8,0.047136508
smoking,9,0.058810834
smoking,10,0.075088575
smoking,11,0.5104679
smoking,12,0.781899
smoking,13,1.1199394
smoking,14,1.5384567
smoking,15,1.8395795
smoking,16,2.0841942
smoking,17,2.3059034
smoking,18,2.6192012
smoking,19,2.7649736
smoking,20,2.9051554
smoking,21,2.9272547
smoking,22,2.982471
smoking,23,3.0131762
smoking,24,3.036271
smoking,25,2.968513
smoking,26,2.9819221
smoking,27,3.0189545
smoking,28,3.0966783
smoking,29,3.2147713
smoking,30,3.3959289
smoking,31,3.6236005
smoking,32,3.853037
smoking,33,4.0933847
smoking,34,4.2429633
smoking,35,4.357134
smoking,36,4.3670077
smoking,37,4.391139
smoking,38,4.449891
smoking,39,4.472557
smoking,40,4.4481187
smoking,41,4.498567
smoking,42,4.5111847
smoking,43,4.468942
smoking,44,4.5045877
smoking,45,4.5020485
smoking,46,4.580758
smoking,47,4.5144424
smoking,48,4.521262
smoking,49,4.5435433
smoking,50,4.5615835
smoking,51,4.7236724
smoking,52,4.7597647
smoking,53,4.784572
smoking,54,4.8090525
smoking,55,4.666819
smoking,56,4.6836815
smoking,57,4.725654
smoking,58,4.7851124
smoking,59,4.882524
smoking,60,4.902215
smoking,61,4.9535317
smoking,62,4.9744716
smoking,63,5.022355
smoking,64,5.089002
smoking,65,5.1320114
smoking,66,5.188113
smoking,67,5.2585297
smoking,68,5.355705
smoking,69,5.4601545
smoking,70,5.508537
smoking,71,5.5090914
smoking,72,6.0967607
smoking,73,6.140763
smoking,74,6.1350513
smoking,75,6.0890636
smoking,76,6.0983906
smoking,77,6.083351
smoking,78,6.0879
smoking,79,6.0620704
smoking,80,6.0681868
smoking,81,6.085635
smoking,82,6.0895987
smoking,83,6.0973425
smoking,84,6.1115217
smoking,85,6.1075907
smoking,86,6.0627255
smoking,87,6.0608444
smoking,88,6.10451
smoking,89,6.1057596
smoking,90,6.1103916
smoking,91,6.0919633
smoking,92,6.1020536
smoking,93,6.119596
smoking,94,6.1903553
smoking,95,6.224827
smoking,96,6.2283373
smoking,97,6.228022
smoking,98,6.2204847
smoking,99,6.2525406
act,frame,error
discussion,0,0.0
discussion,1,0.047387842
discussion,2,0.06465776
discussion,3,0.052030727
discussion,4,0.064868934
discussion,5,0.060105987
discussion,6,0.075818785
discussion,7,0.10179452
discussion,8,0.053525604
discussion,9,0.057896543
discussion,10,0.08853349
discussion,11,0.41829878
discussion,12,0.80934954
discussion,13,1.2649475
discussion,14,1.679011
discussion,15,2.0206413
discussion,16,2.2319632
discussion,17,2.3855712
discussion,18,2.4941714
discussion,19,2.5912967
discussion,20,2.7737715
discussion,21,3.5944083
discussion,22,3.801599
discussion,23,3.84199
discussion,24,4.051871
discussion,25,4.293101
discussion,26,4.47078
discussion,27,4.7333345
discussion,28,4.9724364
discussion,29,5.105455
discussion,30,5.200563
discussion,31,5.2485175
discussion,32,5.313071
discussion,33,5.3052435
discussion,34,5.231927
discussion,35,5.2000775
discussion,36,5.156448
discussion,37,5.0832305
discussion,38,4.9440007
discussion,39,4.7550917
discussion,40,4.6095243
discussion,41,4.509674
discussion,42,4.4630966
discussion,43,4.391543
discussion,44,4.3823524
discussion,45,4.454822
discussion,46,4.5178814
discussion,47,4.5708013
discussion,48,4.5941553
discussion,49,4.665879
discussion,50,4.715404
discussion,51,4.7664313
discussion,52,4.78313
discussion,53,4.7603025
discussion,54,4.634337
discussion,55,4.5614514
discussion,56,4.707123
discussion,57,4.8899617
discussion,58,4.9651055
discussion,59,4.9618526
discussion,60,5.0081925
discussion,61,4.9990234
discussion,62,5.0060964
discussion,63,4.9505258
discussion,64,4.9093595
discussion,65,4.874756
discussion,66,4.8312054
discussion,67,4.7708163
discussion,68,4.8855596
discussion,69,4.96818
discussion,70,5.096405
discussion,71,5.1269526
discussion,72,5.109782
discussion,73,5.1093473
discussion,74,5.132705
discussion,75,5.1930737
discussion,76,5.3337026
discussion,77,5.4894485
discussion,78,5.616279
discussion,79,5.5667524
discussion,80,5.416708
discussion,81,5.250467
discussion,82,5.203799
discussion,83,5.2443333
discussion,84,5.3315253
discussion,85,5.431089
discussion,86,5.505645
discussion,87,5.465017
discussion,88,5.449105
discussion,89,5.4512916
discussion,90,5.5486298
discussion,91,5.566001
discussion,92,5.5435243
discussion,93,5.579269
discussion,94,5.4667144
discussion,95,5.469798
discussion,96,5.518844
discussion,97,5.5386314
discussion,98,5.3999376
discussion,99,5.3524323
act,frame,error
directions,0,0.0
directions,1,0.051703453
directions,2,0.06351858
directions,3,0.045391295
directions,4,0.0645998
directions,5,0.053216122
directions,6,0.0739442
directions,7,0.10229791
directions,8,0.050998818
directions,9,0.06448203
directions,10,0.08324997
directions,11,0.66341895
directions,12,1.1819521
directions,13,1.4934334
directions,14,1.6572771
directions,15,1.6966703
directions,16,1.82878
directions,17,2.0787766
directions,18,2.3187675
directions,19,2.467286
directions,20,2.629647
directions,21,2.7618377
directions,22,2.87511
directions,23,2.958824
directions,24,3.0031013
directions,25,3.047521
directions,26,3.1635823
directions,27,3.3235223
directions,28,3.5166295
directions,29,3.7147121
directions,30,3.9057739
directions,31,4.044223
directions,32,4.0874076
directions,33,4.1258364
directions,34,4.136328
directions,35,4.1331186
directions,36,4.067892
directions,37,3.9535594
directions,38,3.8316338
directions,39,3.7311535
directions,40,3.6744556
directions,41,3.6825612
directions,42,3.7041101
directions,43,3.7884147
directions,44,3.8067794
directions,45,3.8542018
directions,46,3.8622677
directions,47,3.8825223
directions,48,3.9174502
directions,49,3.9940608
directions,50,4.115258
directions,51,4.275927
directions,52,4.5172844
directions,53,4.732519
directions,54,4.856928
directions,55,4.8880286
directions,56,4.8535504
directions,57,4.793302
directions,58,4.6828833
directions,59,4.6719894
directions,60,4.735028
directions,61,4.885743
directions,62,5.0256457
directions,63,5.1998253
directions,64,5.386337
directions,65,5.5250955
directions,66,5.6316104
directions,67,5.73449
directions,68,5.8087015
directions,69,5.8819623
directions,70,5.8873773
directions,71,5.858848
directions,72,5.7663436
directions,73,5.6850085
directions,74,5.6381803
directions,75,5.630226
directions,76,5.602242
directions,77,5.5739284
directions,78,5.634928
directions,79,5.5911303
directions,80,5.59541
directions,81,5.6540813
directions,82,5.714195
directions,83,5.799614
directions,84,5.8541102
directions,85,5.7916546
directions,86,5.7122564
directions,87,5.722171
directions,88,5.642398
directions,89,5.5571165
directions,90,5.4651647
directions,91,5.3480077
directions,92,5.240133
directions,93,5.1994286
directions,94,5.1875596
directions,95,5.1687226
directions,96,5.1182184
directions,97,5.186515
directions,98,5.276928
directions,99,5.3362694
act,frame,error
greeting,0,0.0
greeting,1,0.04806987
greeting,2,0.06255892
greeting,3,0.05070075
greeting,4,0.06791026
greeting,5,0.05339776
greeting,6,0.066317044
greeting,7,0.09056933
greeting,8,0.063004166
greeting,9,0.06257566
greeting,10,0.07968155
greeting,11,0.74763507
greeting,12,1.4377416
greeting,13,2.0096598
greeting,14,2.4163427
greeting,15,2.7737634
greeting,16,3.1247396
greeting,17,3.4525404
greeting,18,3.7272093
greeting,19,3.988553
greeting,20,4.2626233
greeting,21,4.816941
greeting,22,5.129283
greeting,23,5.4175506
greeting,24,5.5196824
greeting,25,5.4882984
greeting,26,5.653378
greeting,27,5.7048035
greeting,28,5.659226
greeting,29,5.605623
greeting,30,5.5964956
greeting,31,5.707702
greeting,32,5.7284007
greeting,33,5.732377
greeting,34,5.6894126
greeting,35,5.5740066
greeting,36,5.5134277
greeting,37,5.47457
greeting,38,5.490382
greeting,39,5.504526
greeting,40,5.550702
greeting,41,5.6445675
greeting,42,5.690228
greeting,43,5.7198033
greeting,44,5.738242
greeting,45,5.750629
greeting,46,5.824463
greeting,47,5.9962435
greeting,48,6.2171397
greeting,49,6.352099
greeting,50,6.4072995
greeting,51,6.512996
greeting,52,6.5662613
greeting,53,6.533889
greeting,54,6.510646
greeting,55,6.5530415
greeting,56,6.516002
greeting,57,6.4864407
greeting,58,6.4853106
greeting,59,6.32873
greeting,60,6.263712
greeting,61,6.2540946
greeting,62,6.2475433
greeting,63,6.2364044
greeting,64,6.127868
greeting,65,5.8718724
greeting,66,5.7947407
greeting,67,5.605888
greeting,68,5.413402
greeting,69,5.2082663
greeting,70,5.076972
greeting,71,5.075319
greeting,72,5.1375685
greeting,73,5.085246
greeting,74,4.922761
greeting,75,4.8404036
greeting,76,4.951309
greeting,77,5.093932
greeting,78,5.1991897
greeting,79,5.2887354
greeting,80,5.3201504
greeting,81,5.412533
greeting,82,5.5028167
greeting,83,5.6071296
greeting,84,5.6297026
greeting,85,5.6846704
greeting,86,5.831155
greeting,87,5.811827
greeting,88,5.7774925
greeting,89,5.62566
greeting,90,5.4233174
greeting,91,5.5347066
greeting,92,5.5435734
greeting,93,5.6229486
greeting,94,5.5188694
greeting,95,5.53415
greeting,96,5.608328
greeting,97,5.6850505
greeting,98,5.5282483
greeting,99,5.292521
act,frame,error
phoning,0,0.0
phoning,1,0.047300365
phoning,2,0.06676188
phoning,3,0.04678723
phoning,4,0.071990214
phoning,5,0.05696343
phoning,6,0.08004006
phoning,7,0.09260878
phoning,8,0.054623216
phoning,9,0.06750441
phoning,10,0.081625365
phoning,11,0.43312398
phoning,12,2.157286
phoning,13,2.662847
phoning,14,2.9655704
phoning,15,3.131727
phoning,16,3.5022929
phoning,17,3.6826408
phoning,18,3.8632455
phoning,19,4.0387874
phoning,20,4.145802
phoning,21,4.270625
phoning,22,4.2911825
phoning,23,4.3248196
phoning,24,4.4725466
phoning,25,4.5521255
phoning,26,4.491683
phoning,27,4.5105824
phoning,28,4.579995
phoning,29,4.6521497
phoning,30,4.6950135
phoning,31,4.750677
phoning,32,4.7869945
phoning,33,4.759684
phoning,34,4.8278513
phoning,35,4.959615
phoning,36,5.0952086
phoning,37,5.2059503
phoning,38,5.239159
phoning,39,5.243079
phoning,40,5.2926235
phoning,41,5.299071
phoning,42,5.5115795
phoning,43,5.6246333
phoning,44,5.7036877
phoning,45,5.76923
phoning,46,5.8821144
phoning,47,5.8841424
phoning,48,5.923065
phoning,49,5.952607
phoning,50,6.0337095
phoning,51,6.132476
phoning,52,6.2156506
phoning,53,6.2498918
phoning,54,6.3308473
phoning,55,6.4820023
phoning,56,6.5944333
phoning,57,6.692104
phoning,58,6.750902
phoning,59,6.7547297
phoning,60,6.8171597
phoning,61,6.824091
phoning,62,6.8444233
phoning,63,6.8963766
phoning,64,6.958289
phoning,65,6.986202
phoning,66,6.996539
phoning,67,7.0238585
phoning,68,7.047236
phoning,69,7.007861
phoning,70,7.0627594
phoning,71,7.121498
phoning,72,7.105834
phoning,73,7.0547967
phoning,74,6.9916315
phoning,75,6.9699755
phoning,76,6.963517
phoning,77,6.9546843
phoning,78,6.975707
phoning,79,6.994939
phoning,80,7.0414953
phoning,81,7.1698604
phoning,82,7.174219
phoning,83,7.240713
phoning,84,7.32085
phoning,85,7.311467
phoning,86,7.3134336
phoning,87,7.284078
phoning,88,7.301912
phoning,89,7.2395377
phoning,90,7.2553563
phoning,91,7.4688864
phoning,92,7.4711375
phoning,93,7.6003513
phoning,94,7.5052967
phoning,95,7.57424
phoning,96,7.66204
phoning,97,7.6715975
phoning,98,7.6907897
phoning,99,7.6311293
act,frame,error
posing,0,0.0
posing,1,0.060854644
posing,2,0.06210613
posing,3,0.04962635
posing,4,0.07979174
posing,5,0.047636535
posing,6,0.09085172
posing,7,0.117187835
posing,8,0.061560865
posing,9,0.07114868
posing,10,0.08247573
posing,11,0.4972986
posing,12,0.8785229
posing,13,1.3764591
posing,14,1.9714179
posing,15,2.423294
posing,16,2.9536028
posing,17,3.5943434
posing,18,4.235899
posing,19,4.7422957
posing,20,5.086778
posing,21,5.380317
posing,22,5.633524
posing,23,5.8404527
posing,24,5.937629
posing,25,6.0446787
posing,26,6.136835
posing,27,6.280112
posing,28,6.36826
posing,29,6.500699
posing,30,6.6850314
posing,31,6.8789825
posing,32,7.154671
posing,33,7.383135
posing,34,7.5126224
posing,35,7.443519
posing,36,7.321436
posing,37,7.2385044
posing,38,7.390594
posing,39,7.562606
posing,40,7.7474785
posing,41,7.8784447
posing,42,8.06824
posing,43,8.2355585
posing,44,8.395772
posing,45,8.524784
posing,46,8.614226
posing,47,8.649237
posing,48,8.590621
posing,49,8.442555
posing,50,8.228069
posing,51,8.020567
posing,52,7.910268
posing,53,7.949705
posing,54,8.012371
posing,55,8.121176
posing,56,8.174651
posing,57,8.208053
posing,58,8.252014
posing,59,8.248544
posing,60,8.209839
posing,61,8.136227
posing,62,8.136453
posing,63,8.197386
posing,64,8.296338
posing,65,8.356045
posing,66,8.3087845
posing,67,8.202978
posing,68,8.136336
posing,69,8.096853
posing,70,8.132312
posing,71,8.17488
posing,72,8.212588
posing,73,8.305863
posing,74,8.4190855
posing,75,8.558101
posing,76,8.641028
posing,77,8.719946
posing,78,8.804826
posing,79,8.883287
posing,80,9.001768
posing,81,9.041107
posing,82,9.113013
posing,83,9.178646
posing,84,9.19481
posing,85,9.138321
posing,86,9.077425
posing,87,8.966295
posing,88,8.906461
posing,89,8.836603
posing,90,8.820263
posing,91,8.841208
posing,92,8.886548
posing,93,8.954342
posing,94,8.985415
posing,95,9.055486
posing,96,9.169688
posing,97,9.191405
posing,98,9.218822
posing,99,9.223811
act,frame,error
purchases,0,0.0
purchases,1,0.053149242
purchases,2,0.061196584
purchases,3,0.053463202
purchases,4,0.069522694
purchases,5,0.05273724
purchases,6,0.074535705
purchases,7,0.117291205
purchases,8,0.056896206
purchases,9,0.056430474
purchases,10,0.08129638
purchases,11,0.6399192
purchases,12,1.3824972
purchases,13,1.8664397
purchases,14,2.137595
purchases,15,2.3414166
purchases,16,2.6252716
purchases,17,2.9148986
purchases,18,3.1711094
purchases,19,3.3066332
purchases,20,3.3308966
purchases,21,3.5434742
purchases,22,3.906625
purchases,23,4.2400894
purchases,24,4.4399123
purchases,25,4.5639935
purchases,26,4.5214086
purchases,27,4.4026575
purchases,28,4.43084
purchases,29,4.563579
purchases,30,4.8464146
purchases,31,5.118355
purchases,32,5.30903
purchases,33,5.5093765
purchases,34,5.680427
purchases,35,5.898698
purchases,36,6.0208406
purchases,37,6.045163
purchases,38,5.804447
purchases,39,5.4528484
purchases,40,5.192206
purchases,41,5.1452045
purchases,42,5.1829715
purchases,43,5.1985874
purchases,44,5.1499977
purchases,45,5.1327386
purchases,46,5.170776
purchases,47,5.153157
purchases,48,5.040014
purchases,49,5.0623045
purchases,50,5.355897
purchases,51,5.4115453
purchases,52,5.472638
purchases,53,5.5195346
purchases,54,5.5647974
purchases,55,5.559238
purchases,56,5.616768
purchases,57,5.528549
purchases,58,5.468187
purchases,59,5.4839315
purchases,60,5.362293
purchases,61,5.325431
purchases,62,5.398454
purchases,63,5.5016465
purchases,64,5.579512
purchases,65,5.669476
purchases,66,5.609198
purchases,67,5.679149
purchases,68,5.678627
purchases,69,5.6761208
purchases,70,5.7017617
purchases,71,5.7055674
purchases,72,5.733953
purchases,73,5.7916946
purchases,74,5.832193
purchases,75,5.846381
purchases,76,5.8958864
purchases,77,6.01814
purchases,78,6.0860734
purchases,79,5.9402256
purchases,80,5.730866
purchases,81,5.7184777
purchases,82,5.628872
purchases,83,5.777963
purchases,84,5.812491
purchases,85,5.6720533
purchases,86,5.6214323
purchases,87,5.653801
purchases,88,5.728623
purchases,89,5.7915454
purchases,90,5.740192
purchases,91,5.651672
purchases,92,5.5658402
purchases,93,5.458491
purchases,94,5.4068294
purchases,95,5.28273
purchases,96,5.189523
purchases,97,5.2266135
purchases,98,5.2213755
purchases,99,5.194812
act,frame,error
sitting,0,0.0
sitting,1,0.050421413
sitting,2,0.061726503
sitting,3,0.047579933
sitting,4,0.068973005
sitting,5,0.048421774
sitting,6,0.06886954
sitting,7,0.0952047
sitting,8,0.0606814
sitting,9,0.073478796
sitting,10,0.07439918
sitting,11,0.60319835
sitting,12,1.0933548
sitting,13,1.5185394
sitting,14,1.8221291
sitting,15,2.179225
sitting,16,2.4821417
sitting,17,2.7365592
sitting,18,3.0035963
sitting,19,3.341129
sitting,20,3.492749
sitting,21,3.6463757
sitting,22,3.7675068
sitting,23,3.883113
sitting,24,3.9390583
sitting,25,3.988134
sitting,26,4.06089
sitting,27,4.1324124
sitting,28,4.2061815
sitting,29,6.2327332
sitting,30,6.260792
sitting,31,6.2854595
sitting,32,6.3300595
sitting,33,6.377799
sitting,34,6.3775945
sitting,35,6.3898506
sitting,36,6.3842173
sitting,37,6.418141
sitting,38,6.4526587
sitting,39,6.4898076
sitting,40,6.5333323
sitting,41,6.5533166
sitting,42,6.587785
sitting,43,6.605917
sitting,44,5.205151
sitting,45,5.205621
sitting,46,5.2200966
sitting,47,5.217916
sitting,48,5.267846
sitting,49,5.236707
sitting,50,5.327768
sitting,51,5.371039
sitting,52,5.428215
sitting,53,5.583698
sitting,54,5.7325583
sitting,55,5.946988
sitting,56,6.1106925
sitting,57,6.17438
sitting,58,6.3140373
sitting,59,6.418899
sitting,60,6.448209
sitting,61,6.497872
sitting,62,6.492119
sitting,63,6.4697733
sitting,64,6.389069
sitting,65,6.3652315
sitting,66,6.361871
sitting,67,6.401766
sitting,68,6.4533544
sitting,69,6.5250826
sitting,70,6.6559668
sitting,71,6.7432184
sitting,72,6.7237396
sitting,73,6.695434
sitting,74,6.654578
sitting,75,6.650651
sitting,76,6.652424
sitting,77,6.694697
sitting,78,6.775653
sitting,79,6.8835
sitting,80,6.9147663
sitting,81,7.1174116
sitting,82,7.156289
sitting,83,7.2178264
sitting,84,7.258019
sitting,85,7.3220406
sitting,86,7.4194183
sitting,87,7.5572734
sitting,88,7.5846043
sitting,89,7.6235657
sitting,90,7.6740713
sitting,91,7.7689056
sitting,92,7.784611
sitting,93,7.8458385
sitting,94,7.872101
sitting,95,7.87769
sitting,96,7.854547
sitting,97,7.8421426
sitting,98,7.8630457
sitting,99,7.843929
act,frame,error
sittingdown,0,0.0
sittingdown,1,0.060680002
sittingdown,2,0.059456576
sittingdown,3,0.04433145
sittingdown,4,0.067136094
sittingdown,5,0.05554423
sittingdown,6,0.07721491
sittingdown,7,0.100775786
sittingdown,8,0.05545236
sittingdown,9,0.0772427
sittingdown,10,0.08299572
sittingdown,11,0.55839497
sittingdown,12,1.4064128
sittingdown,13,2.040374
sittingdown,14,2.5255995
sittingdown,15,2.7785394
sittingdown,16,3.094157
sittingdown,17,3.3309383
sittingdown,18,3.5639138
sittingdown,19,3.7531757
sittingdown,20,3.9666386
sittingdown,21,4.1344056
sittingdown,22,4.2065907
sittingdown,23,4.3708367
sittingdown,24,4.5232844
sittingdown,25,4.691609
sittingdown,26,4.890086
sittingdown,27,5.065165
sittingdown,28,5.2305775
sittingdown,29,5.362356
sittingdown,30,5.4544873
sittingdown,31,5.5294466
sittingdown,32,5.5953
sittingdown,33,5.6541514
sittingdown,34,5.8289304
sittingdown,35,5.9147077
sittingdown,36,5.999011
sittingdown,37,6.017597
sittingdown,38,6.0883784
sittingdown,39,6.1401668
sittingdown,40,6.41514
sittingdown,41,6.5249243
sittingdown,42,6.6226177
sittingdown,43,6.7241974
sittingdown,44,6.7833667
sittingdown,45,6.9757147
sittingdown,46,7.0504727
sittingdown,47,7.0910144
sittingdown,48,7.0394683
sittingdown,49,7.073799
sittingdown,50,7.095055
sittingdown,51,7.1144013
sittingdown,52,7.1987786
sittingdown,53,7.170823
sittingdown,54,7.1896577
sittingdown,55,7.241577
sittingdown,56,7.263365
sittingdown,57,7.2850223
sittingdown,58,7.262237
sittingdown,59,7.3182015
sittingdown,60,7.404376
sittingdown,61,7.5712323
sittingdown,62,7.753107
sittingdown,63,7.763938
sittingdown,64,7.4823174
sittingdown,65,7.507422
sittingdown,66,8.007604
sittingdown,67,8.095063
sittingdown,68,8.191332
sittingdown,69,8.337615
sittingdown,70,8.576279
sittingdown,71,8.755594
sittingdown,72,8.885586
sittingdown,73,8.959011
sittingdown,74,9.039293
sittingdown,75,9.491965
sittingdown,76,9.285693
sittingdown,77,9.3274555
sittingdown,78,9.322747
sittingdown,79,9.3268175
sittingdown,80,9.352724
sittingdown,81,9.325998
sittingdown,82,9.320679
sittingdown,83,9.376164
sittingdown,84,9.396902
sittingdown,85,9.529137
sittingdown,86,9.62034
sittingdown,87,9.722271
sittingdown,88,9.834202
sittingdown,89,9.898291
sittingdown,90,9.870714
sittingdown,91,9.850683
sittingdown,92,9.854722
sittingdown,93,9.912983
sittingdown,94,9.993417
sittingdown,95,10.03648
sittingdown,96,10.030132
sittingdown,97,9.977318
sittingdown,98,9.982714
sittingdown,99,9.957029
act,frame,error
takingphoto,0,0.0
takingphoto,1,0.06706995
takingphoto,2,0.06611396
takingphoto,3,0.04856476
takingphoto,4,0.0691294
takingphoto,5,0.05372746
takingphoto,6,0.08698874
takingphoto,7,0.11900906
takingphoto,8,0.051510748
takingphoto,9,0.064106435
takingphoto,10,0.09481815
takingphoto,11,0.31929114
takingphoto,12,0.6140256
takingphoto,13,1.0139419
takingphoto,14,1.4180036
takingphoto,15,1.6144192
takingphoto,16,1.8457887
takingphoto,17,2.06796
takingphoto,18,2.3016236
takingphoto,19,2.5306022
takingphoto,20,2.7415528
takingphoto,21,2.7951221
takingphoto,22,2.9761872
takingphoto,23,3.1149168
takingphoto,24,3.2032545
takingphoto,25,3.2806761
takingphoto,26,3.3846416
takingphoto,27,3.4584484
takingphoto,28,3.5432155
takingphoto,29,3.6340504
takingphoto,30,3.6932733
takingphoto,31,3.7603993
takingphoto,32,3.782966
takingphoto,33,3.835654
takingphoto,34,3.9077744
takingphoto,35,3.9616003
takingphoto,36,3.9292696
takingphoto,37,3.930298
takingphoto,38,3.9791934
takingphoto,39,4.071307
takingphoto,40,4.156112
takingphoto,41,4.3095574
takingphoto,42,4.4204392
takingphoto,43,4.5121603
takingphoto,44,4.5678782
takingphoto,45,4.631948
takingphoto,46,4.6657443
takingphoto,47,4.740319
takingphoto,48,4.8795652
takingphoto,49,5.0408473
takingphoto,50,5.176781
takingphoto,51,5.27483
takingphoto,52,5.344596
takingphoto,53,5.4384246
takingphoto,54,5.5509377
takingphoto,55,5.667928
takingphoto,56,5.792697
takingphoto,57,5.8797355
takingphoto,58,5.8994813
takingphoto,59,6.001227
takingphoto,60,6.076944
takingphoto,61,6.215917
takingphoto,62,6.3553715
takingphoto,63,6.488095
takingphoto,64,6.6347966
takingphoto,65,6.68188
takingphoto,66,6.687512
takingphoto,67,6.7065644
takingphoto,68,6.730274
takingphoto,69,6.905295
takingphoto,70,6.8410883
takingphoto,71,6.86685
takingphoto,72,6.920207
takingphoto,73,6.966659
takingphoto,74,7.007888
takingphoto,75,6.994293
takingphoto,76,7.0435643
takingphoto,77,7.1064053
takingphoto,78,7.1201577
takingphoto,79,7.1751947
takingphoto,80,7.2467737
takingphoto,81,7.307751
takingphoto,82,7.3512325
takingphoto,83,7.3711596
takingphoto,84,7.4093595
takingphoto,85,7.450282
takingphoto,86,7.454053
takingphoto,87,7.4935946
takingphoto,88,7.4951863
takingphoto,89,7.541963
takingphoto,90,7.5279803
takingphoto,91,7.5459986
takingphoto,92,7.5797424
takingphoto,93,7.6028147
takingphoto,94,7.7207985
takingphoto,95,7.8149233
takingphoto,96,7.769776
takingphoto,97,7.7755337
takingphoto,98,7.7728815
takingphoto,99,7.819795
