act,frame,error
walking,0,0.0
walking,1,0.111485966
walking,2,0.07431602
walking,3,0.06376386
walking,4,0.05368067
walking,5,0.08814685
walking,6,0.06364403
walking,7,0.044152413
walking,8,0.05307365
walking,9,0.08347627
walking,10,0.1001675
walking,11,0.07971037
walking,12,0.048666943
walking,13,0.06919534
walking,14,0.031101294
walking,15,0.060260985
walking,16,0.06251145
walking,17,0.12102883
walking,18,0.028142827
walking,19,0.036795035
walking,20,0.030058812
walking,21,0.051882315
walking,22,0.13030802
walking,23,0.07740673
walking,24,0.09192628
walking,25,0.06278367
walking,26,0.5031559
walking,27,0.9348092
walking,28,1.3421831
walking,29,1.6741486
walking,30,1.8647622
walking,31,1.9959769
walking,32,2.1191335
walking,33,2.263028
walking,34,2.430943
walking,35,2.5777278
walking,36,2.6127503
walking,37,2.7176175
walking,38,2.7192953
walking,39,2.7171082
walking,40,2.7185178
walking,41,2.712786
walking,42,2.7125287
walking,43,2.7231984
walking,44,2.7340012
walking,45,2.7408874
walking,46,2.7716284
walking,47,2.7701602
walking,48,2.7192075
walking,49,2.7325044
walking,50,2.7500517
walking,51,2.8053286
walking,52,2.8147175
walking,53,2.740849
walking,54,2.6888072
walking,55,2.566856
walking,56,2.516881
walking,57,2.4520736
walking,58,2.3834798
walking,59,2.3318849
walking,60,2.3195937
walking,61,2.2997074
walking,62,2.703095
walking,63,2.7182362
walking,64,2.7786262
walking,65,2.883187
walking,66,3.0250607
walking,67,3.197497
walking,68,3.009698
walking,69,3.099121
walking,70,3.1898487
walking,71,3.2348993
walking,72,3.5882082
walking,73,3.6001525
walking,74,3.5829203
walking,75,3.5377183
walking,76,3.526542
walking,77,3.5483084
walking,78,3.537252
walking,79,3.5528734
walking,80,3.5658572
walking,81,3.5669127
walking,82,3.5796568
walking,83,3.5549815
walking,84,3.5408819
walking,85,3.5691679
walking,86,3.6317594
walking,87,3.7496
walking,88,3.7944524
walking,89,3.7731178
walking,90,3.7403646
walking,91,3.7303526
walking,92,3.7442288
walking,93,3.6796794
walking,94,3.3395445
walking,95,3.310577
