act,frame,error
greeting,25,1.9216588
greeting,26,2.0183997
greeting,27,2.1073985
greeting,28,2.1492102
greeting,29,2.2131526
greeting,30,2.2450018
greeting,31,0.46694058
greeting,32,0.82303923
greeting,33,1.1260867
greeting,34,1.3318461
greeting,35,1.4630309
greeting,36,1.5623187
greeting,37,1.6560578
greeting,38,1.7073925
greeting,39,1.7754484
greeting,40,1.8101317
greeting,41,0.5525666
greeting,42,0.9951305
greeting,43,1.3988376
greeting,44,1.6804316
greeting,45,1.865187
greeting,46,1.9924626
greeting,47,2.104194
greeting,48,2.1454282
greeting,49,2.1833124
act,frame,error
phoning,0,0.0
phoning,1,0.0055734054
phoning,2,0.008316834
phoning,3,0.004203335
phoning,4,0.0033779508
phoning,5,0.0042539383
phoning,6,0.0034063957
phoning,7,0.0069125025
phoning,8,0.0048215427
phoning,9,0.004289207
phoning,10,0.004995472
phoning,11,0.5148896
phoning,12,0.94050497
phoning,13,1.3561311
phoning,14,1.6876414
phoning,15,1.9380207
phoning,16,2.1311564
phoning,17,2.2977378
phoning,18,2.390183
phoning,19,2.478078
phoning,20,2.5103178
phoning,21,0.56070024
phoning,22,1.0257542
phoning,23,1.4770732
phoning,24,1.8181422
phoning,25,2.0674915
phoning,26,2.2723362
phoning,27,2.4617891
phoning,28,2.5842776
phoning,29,2.7226822
phoning,30,2.79668
phoning,31,0.4460029
phoning,32,0.81278974
phoning,33,1.1672814
phoning,34,1.4356284
phoning,35,1.6299169
phoning,36,1.7798153
phoning,37,1.9069085
phoning,38,1.982498
phoning,39,2.0630615
phoning,40,2.1014953
phoning,41,0.59986776
phoning,42,1.0923322
phoning,43,1.5735688
phoning,44,1.9425015
phoning,45,2.2199137
phoning,46,2.4528208
phoning,47,2.6758456
phoning,48,2.808776
phoning,49,2.9313266
act,frame,error
posing,0,0.0
posing,1,0.004932272
posing,2,0.0075926515
posing,3,0.0039681774
posing,4,0.0032401723
posing,5,0.0050025973
posing,6,0.0033922961
posing,7,0.006851496
posing,8,0.00481102
posing,9,0.0040087947
posing,10,0.004231572
posing,11,0.43685266
posing,12,0.77785987
posing,13,1.0907717
posing,14,1.322955
posing,15,1.4924482
posing,16,1.6330467
posing,17,1.7808073
posing,18,1.8772376
posing,19,1.9659462
posing,20,2.023423
posing,21,0.5287283
posing,22,0.94765687
posing,23,1.3315554
posing,24,1.606363
posing,25,1.7994355
posing,26,1.9509779
posing,27,2.1033096
posing,28,2.190846
posing,29,2.2769039
posing,30,2.3245265
posing,31,0.6403592
posing,32,1.1433159
posing,33,1.6073325
posing,34,1.944457
posing,35,2.1871185
posing,36,2.3766515
posing,37,2.5522523
posing,38,2.6413515
posing,39,2.7279167
posing,40,2.7568521
posing,41,0.5695235
posing,42,0.9957351
posing,43,1.3713002
posing,44,1.6431401
posing,45,1.8397769
posing,46,2.0031466
posing,47,2.1635058
posing,48,2.2575254
posing,49,2.3625264
act,frame,error
purchases,0,0.0
purchases,1,0.005672233
purchases,2,0.00833512
purchases,3,0.004289616
purchases,4,0.0034194218
purchases,5,0.0049705035
purchases,6,0.0032391
purchases,7,0.007951196
purchases,8,0.0045730206
purchases,9,0.004105146
purchases,10,0.0048340093
purchases,11,0.60492676
purchases,12,1.0887003
purchases,13,1.5243437
purchases,14,1.8234317
purchases,15,2.0079215
purchases,16,2.1282701
purchases,17,2.2406375
purchases,18,2.2879932
purchases,19,2.3342555
purchases,20,2.347707
purchases,21,0.57492024
purchases,22,1.013293
purchases,23,1.3807852
purchases,24,1.6110435
purchases,25,1.7371771
purchases,26,1.7926285
purchases,27,1.8285193
purchases,28,1.812061
purchases,29,1.8028764
purchases,30,1.7744898
purchases,31,0.51888436
purchases,32,0.91102165
purchases,33,1.2450894
purchases,34,1.4618984
purchases,35,1.5926591
purchases,36,1.6712513
purchases,37,1.7370636
purchases,38,1.7514367
purchases,39,1.7667761
purchases,40,1.7592081
purchases,41,0.72386026
purchases,42,1.2623999
purchases,43,1.6980685
purchases,44,1.9612061
purchases,45,2.096637
purchases,46,2.1520941
purchases,47,2.2054324
purchases,48,2.2091305
purchases,49,2.2234035
act,frame,error
sitting,0,0.0
sitting,1,0.006006345
sitting,2,0.008335442
sitting,3,0.003576115
sitting,4,0.003603012
sitting,5,0.0047313687
sitting,6,0.0029831703
sitting,7,0.008180692
sitting,8,0.0054231244
sitting,9,0.004405811
sitting,10,0.004574239
sitting,11,0.5935953
sitting,12,1.0795454
sitting,13,1.5529256
sitting,14,1.9035838
sitting,15,2.147189
sitting,16,2.3218951
sitting,17,2.483139
sitting,18,2.55862
sitting,19,2.6146011
sitting,20,2.6264997
sitting,21,0.51703644
sitting,22,0.9530378
sitting,23,1.3785174
sitting,24,1.6940527
sitting,25,1.9204452
sitting,26,2.0946512
sitting,27,2.242902
sitting,28,2.3084521
sitting,29,2.372389
sitting,30,2.3817265
sitting,31,0.3905178
sitting,32,0.69390583
sitting,33,0.9716432
sitting,34,1.1633099
sitting,35,1.2935587
sitting,36,1.3933998
sitting,37,1.4918032
sitting,38,1.5470662
sitting,39,1.6041554
sitting,40,1.6292715
sitting,41,0.40247336
sitting,42,0.7294887
sitting,43,1.0440801
sitting,44,1.2743167
sitting,45,1.4400724
sitting,46,1.5763813
sitting,47,1.7102336
sitting,48,1.7895873
sitting,49,1.8694739
act,frame,error
sittingdown,0,0.0
sittingdown,1,0.0051606214
sittingdown,2,0.0065581976
sittingdown,3,0.0038767224
sittingdown,4,0.003557289
sittingdown,5,0.003995816
sittingdown,6,0.0030590598
sittingdown,7,0.0065668314
sittingdown,8,0.0051037725
sittingdown,9,0.004281789
sittingdown,10,0.0041040005
sittingdown,11,0.46129218
sittingdown,12,0.8216385
sittingdown,13,1.1447349
sittingdown,14,1.3691701
sittingdown,15,1.5126015
sittingdown,16,1.6062232
sittingdown,17,1.6967739
sittingdown,18,1.735929
sittingdown,19,1.7698911
sittingdown,20,1.7799275
sittingdown,21,0.3466636
sittingdown,22,0.62318397
sittingdown,23,0.88054127
sittingdown,24,1.063042
sittingdown,25,1.1856943
sittingdown,26,1.2771256
sittingdown,27,1.3558139
sittingdown,28,1.3934724
sittingdown,29,1.4302559
sittingdown,30,1.4380927
sittingdown,31,0.3651546
sittingdown,32,0.65633667
sittingdown,33,0.92636436
sittingdown,34,1.1194531
sittingdown,35,1.247239
sittingdown,36,1.34417
sittingdown,37,1.4393317
sittingdown,38,1.4899122
sittingdown,39,1.5313503
sittingdown,40,1.5493457
sittingdown,41,0.30015123
sittingdown,42,0.53389966
sittingdown,43,0.7488452
sittingdown,44,0.90152985
sittingdown,45,1.0008775
sittingdown,46,1.0742408
sittingdown,47,1.142697
sittingdown,48,1.174782
sittingdown,49,1.2037177
act,frame,error
takingphoto,0,0.0
takingphoto,1,0.005860865
takingphoto,2,0.0081677325
takingphoto,3,0.003852817
takingphoto,4,0.0035706635
takingphoto,5,0.005128327
takingphoto,6,0.0031557544
takingphoto,7,0.007526157
takingphoto,8,0.0055726413
takingphoto,9,0.003956989
takingphoto,10,0.0039262786
takingphoto,11,0.49027464
takingphoto,12,0.8930203
takingphoto,13,1.2855247
takingphoto,14,1.5789895
takingphoto,15,1.7898885
takingphoto,16,1.9564551
takingphoto,17,2.120913
takingphoto,18,2.2187333
takingphoto,19,2.2996163
takingphoto,20,2.3408453
takingphoto,21,0.37232295
takingphoto,22,0.6868502
takingphoto,23,1.0039097
takingphoto,24,1.2462776
takingphoto,25,1.4317511
takingphoto,26,1.5803028
takingphoto,27,1.712883
takingphoto,28,1.7830762
takingphoto,29,1.8505512
takingphoto,30,1.8747201
takingphoto,31,0.31516674
takingphoto,32,0.5414893
takingphoto,33,0.7196542
takingphoto,34,0.83291966
takingphoto,35,0.90341467
takingphoto,36,0.955006
takingphoto,37,1.002858
takingphoto,38,1.0305991
takingphoto,39,1.0620458
takingphoto,40,1.0790032
takingphoto,41,0.34829846
takingphoto,42,0.6099713
takingphoto,43,0.82677287
takingphoto,44,0.97085154
takingphoto,45,1.0614032
takingphoto,46,1.1309209
takingphoto,47,1.2029188
takingphoto,48,1.2601583
takingphoto,49,1.330218
act,frame,error
waiting,0,0.0
waiting,1,0.00495052
waiting,2,0.007913236
waiting,3,0.004207755
waiting,4,0.0033972485
waiting,5,0.0050127883
waiting,6,0.0033827273
waiting,7,0.0069929487
waiting,8,0.004882342
waiting,9,0.003796005
waiting,10,0.0042506666
waiting,11,0.5175694
waiting,12,0.92110676
waiting,13,1.288246
waiting,14,1.5564725
waiting,15,1.7492641
waiting,16,1.9080621
waiting,17,2.0694306
waiting,18,2.177424
waiting,19,2.2974324
waiting,20,2.3654964
waiting,21,0.6353534
waiting,22,1.1442534
waiting,23,1.6233653
waiting,24,1.9745075
waiting,25,2.2210777
waiting,26,2.399865
waiting,27,2.5547936
waiting,28,2.6274447
waiting,29,2.6961715
waiting,30,2.709501
waiting,31,0.6145011
waiting,32,1.095111
waiting,33,1.5145518
waiting,34,1.7889383
waiting,35,1.9521921
waiting,36,2.051877
waiting,37,2.138913
waiting,38,2.171354
waiting,39,2.2221527
waiting,40,2.2375355
waiting,41,0.5844115
waiting,42,1.0626055
waiting,43,1.5254118
waiting,44,1.8734605
waiting,45,2.1263165
waiting,46,2.314702
waiting,47,2.4730294
waiting,48,2.5469284
waiting,49,2.6235874
act,frame,error
walkingdog,0,0.0
walkingdog,1,0.0054683983
walkingdog,2,0.006751239
walkingdog,3,0.004268619
walkingdog,4,0.0036778802
walkingdog,5,0.0044853976
walkingdog,6,0.0032972437
walkingdog,7,0.0057966206
walkingdog,8,0.0050355135
walkingdog,9,0.004298914
walkingdog,10,0.0047160345
walkingdog,11,0.508116
walkingdog,12,0.873434
walkingdog,13,1.1788267
walkingdog,14,1.3977014
walkingdog,15,1.5503782
walkingdog,16,1.6704531
walkingdog,17,1.7878042
walkingdog,18,1.8548167
walkingdog,19,1.9279389
walkingdog,20,1.9600567
walkingdog,21,0.6973397
walkingdog,22,1.2174507
walkingdog,23,1.6348882
walkingdog,24,1.8942164
walkingdog,25,2.0386536
walkingdog,26,2.128474
walkingdog,27,2.2215433
walkingdog,28,2.2768922
walkingdog,29,2.3627255
walkingdog,30,2.4048486
walkingdog,31,0.5071094
walkingdog,32,0.8977819
walkingdog,33,1.2403433
walkingdog,34,1.4818953
walkingdog,35,1.657993
walkingdog,36,1.8100164
walkingdog,37,1.9643917
walkingdog,38,2.05986
walkingdog,39,2.167905
walkingdog,40,2.2185845
walkingdog,41,0.6077433
walkingdog,42,1.0396637
walkingdog,43,1.369059
walkingdog,44,1.5544401
walkingdog,45,1.6461728
walkingdog,46,1.6901374
walkingdog,47,1.7515739
walkingdog,48,1.7822195
walkingdog,49,1.8451816
act,frame,error
walkingtogether,0,0.0
walkingtogether,1,0.0052316585
walkingtogether,2,0.007837661
walkingtogether,3,0.004656611
walkingtogether,4,0.0030920282
walkingtogether,5,0.0052366834
walkingtogether,6,0.0032863761
walkingtogether,7,0.008181901
walkingtogether,8,0.0041273176
walkingtogether,9,0.0040550176
walkingtogether,10,0.0042810803
walkingtogether,11,0.5753988
walkingtogether,12,0.99230504
walkingtogether,13,1.2992873
walkingtogether,14,1.4796141
walkingtogether,15,1.5837528
walkingtogether,16,1.6736593
walkingtogether,17,1.811236
walkingtogether,18,1.9715209
walkingtogether,19,2.2035384
walkingtogether,20,2.397856
walkingtogether,21,0.5186437
walkingtogether,22,0.9393802
walkingtogether,23,1.351003
walkingtogether,24,1.6865461
walkingtogether,25,1.9613419
walkingtogether,26,2.213003
walkingtogether,27,2.446599
walkingtogether,28,2.5962777
walkingtogether,29,2.7379284
walkingtogether,30,2.7899806
walkingtogether,31,0.42050356
walkingtogether,32,0.7888408
walkingtogether,33,1.1839771
walkingtogether,34,1.514848
walkingtogether,35,1.7929753
walkingtogether,36,2.038584
walkingtogether,37,2.2560668
walkingtogether,38,2.3759575
walkingtogether,39,2.485558
walkingtogether,40,2.5136535
walkingtogether,41,0.41661286
walkingtogether,42,0.7539432
walkingtogether,43,1.0815638
walkingtogether,44,1.3404969
walkingtogether,45,1.5401236
walkingtogether,46,1.6924311
walkingtogether,47,1.8173852
walkingtogether,48,1.8760175
walkingtogether,49,1.942406
