act,frame,error
act,frame,error
discussion,0,0.0
discussion,1,0.015820688
discussion,2,0.018067706
discussion,3,0.015881307
discussion,4,0.018646363
discussion,5,0.01740416
discussion,6,0.019524116
discussion,7,0.030977402
discussion,8,0.020240666
discussion,9,0.03767743
discussion,10,0.037203502
discussion,11,0.01515643
discussion,12,0.021472402
discussion,13,0.03127801
discussion,14,0.02063614
discussion,15,0.019732574
discussion,16,0.033479165
discussion,17,0.015428338
discussion,18,0.01964534
discussion,19,0.023587072
discussion,20,0.022068411
discussion,21,0.017018765
discussion,22,0.019007225
discussion,23,0.0219678
discussion,24,0.03252709
discussion,25,0.02205317
discussion,26,0.3843099
discussion,27,0.7654751
discussion,28,1.2121211
discussion,29,1.604762
discussion,30,1.9427556
discussion,31,2.1597004
discussion,32,2.3075242
discussion,33,2.4125538
discussion,34,2.5124555
discussion,35,2.6785386
discussion,36,3.4492333
discussion,37,3.6741517
discussion,38,3.743689
discussion,39,3.9695015
discussion,40,4.2305994
discussion,41,4.4258485
discussion,42,4.64266
discussion,43,4.8338156
discussion,44,4.9420333
discussion,45,5.0043626
discussion,46,5.019547
discussion,47,5.041654
discussion,48,5.0461507
discussion,49,4.988963
act,frame,error
directions,0,0.0
directions,1,0.017221786
directions,2,0.018327799
directions,3,0.016652431
directions,4,0.021267446
directions,5,0.018686533
directions,6,0.020526323
directions,7,0.03100671
directions,8,0.020808663
directions,9,0.035417926
directions,10,0.035524398
directions,11,0.015941562
directions,12,0.023094838
directions,13,0.032410916
directions,14,0.020352114
directions,15,0.01789633
directions,16,0.03170457
directions,17,0.015732825
directions,18,0.017461902
directions,19,0.022861335
directions,20,0.021353705
directions,21,0.017330982
directions,22,0.016825546
directions,23,0.022706795
directions,24,0.032919984
directions,25,0.022407807
directions,26,0.63434225
directions,27,1.1405582
directions,28,1.4591155
directions,29,1.6013027
directions,30,1.6434392
directions,31,1.7994517
directions,32,2.0586472
directions,33,2.290778
directions,34,2.4430027
directions,35,2.5683322
directions,36,2.6622913
directions,37,2.7458632
directions,38,2.7708902
directions,39,2.7608027
directions,40,2.793269
directions,41,2.9258726
directions,42,3.1027002
directions,43,3.303128
directions,44,3.508349
directions,45,3.709116
directions,46,3.816926
directions,47,3.8852649
directions,48,3.935829
directions,49,3.9639485
act,frame,error
greeting,0,0.0
greeting,1,0.017017527
greeting,2,0.017497433
greeting,3,0.0172076
greeting,4,0.02178089
greeting,5,0.019534854
greeting,6,0.020315917
greeting,7,0.02809057
greeting,8,0.023249561
greeting,9,0.036085878
greeting,10,0.029975645
greeting,11,0.018125841
greeting,12,0.017826157
greeting,13,0.025886592
greeting,14,0.021949906
greeting,15,0.016434487
greeting,16,0.028390799
greeting,17,0.016307093
greeting,18,0.02229727
greeting,19,0.025553621
greeting,20,0.020373307
greeting,21,0.018486071
greeting,22,0.02011152
greeting,23,0.01818721
greeting,24,0.029998302
greeting,25,0.019803708
greeting,26,0.720265
greeting,27,1.374546
greeting,28,1.9170069
greeting,29,2.2850056
greeting,30,2.650792
greeting,31,2.9868388
greeting,32,3.279722
greeting,33,3.510771
greeting,34,3.766663
greeting,35,4.0273232
greeting,36,4.570803
greeting,37,4.9080105
greeting,38,5.186574
greeting,39,5.2890587
greeting,40,5.265087
greeting,41,5.451843
greeting,42,5.513443
greeting,43,5.4779296
greeting,44,5.4446807
greeting,45,5.450991
greeting,46,5.5769076
greeting,47,5.6254535
greeting,48,5.640705
greeting,49,5.6058416
act,frame,error
phoning,0,0.0
phoning,1,0.01920268
phoning,2,0.027931904
phoning,3,0.02738871
phoning,4,0.035225127
phoning,5,0.02296573
phoning,6,0.030622749
phoning,7,0.040247016
phoning,8,0.023517027
phoning,9,0.037327003
phoning,10,0.032447916
phoning,11,0.019007621
phoning,12,0.02070784
phoning,13,0.027935028
phoning,14,0.023752999
phoning,15,0.017165149
phoning,16,0.03022329
phoning,17,0.019001924
phoning,18,0.025849964
phoning,19,0.0313308
phoning,20,0.028831096
phoning,21,0.023387369
phoning,22,0.030703954
phoning,23,0.023061922
phoning,24,0.030283127
phoning,25,0.035197526
phoning,26,0.4163093
phoning,27,2.1431823
phoning,28,2.635404
phoning,29,2.896033
phoning,30,3.0268872
phoning,31,3.3837938
phoning,32,3.531611
phoning,33,3.6824157
phoning,34,3.8329635
phoning,35,3.9075375
phoning,36,4.003068
phoning,37,4.0362597
phoning,38,4.0398655
phoning,39,4.2019544
phoning,40,4.286672
phoning,41,4.2428894
phoning,42,4.272543
phoning,43,4.338767
phoning,44,4.428328
phoning,45,4.489414
phoning,46,4.53607
phoning,47,4.5941567
phoning,48,4.5899835
phoning,49,4.6771536
act,frame,error
posing,0,0.0
posing,1,0.015352136
posing,2,0.015395822
posing,3,0.015719313
posing,4,0.019298894
posing,5,0.019615648
posing,6,0.018889155
posing,7,0.02965851
posing,8,0.023589503
posing,9,0.039627325
posing,10,0.03826868
posing,11,0.015830657
posing,12,0.024072582
posing,13,0.034223888
posing,14,0.01749625
posing,15,0.019138565
posing,16,0.03523448
posing,17,0.018064125
posing,18,0.019063583
posing,19,0.02525561
posing,20,0.022632947
posing,21,0.016779779
posing,22,0.01809969
posing,23,0.023522994
posing,24,0.03611053
posing,25,0.022658573
posing,26,0.4729295
posing,27,0.8318714
posing,28,1.3339921
posing,29,1.9144228
posing,30,2.3614254
posing,31,2.8927062
posing,32,3.5303965
posing,33,4.1630073
posing,34,4.6570115
posing,35,4.9989915
posing,36,5.270951
posing,37,5.535636
posing,38,5.7296023
posing,39,5.8211436
posing,40,5.92602
posing,41,6.0299788
posing,42,6.1506963
posing,43,6.2240186
posing,44,6.344167
posing,45,6.5186014
posing,46,6.6907864
posing,47,6.949372
posing,48,7.2222757
posing,49,7.383786
act,frame,error
purchases,0,0.0
purchases,1,0.016079118
purchases,2,0.01585054
purchases,3,0.015027616
purchases,4,0.017455509
purchases,5,0.020333838
purchases,6,0.018546049
purchases,7,0.038082704
purchases,8,0.019486668
purchases,9,0.041571297
purchases,10,0.037402883
purchases,11,0.014974751
purchases,12,0.025401244
purchases,13,0.030920265
purchases,14,0.016918615
purchases,15,0.01881015
purchases,16,0.038497977
purchases,17,0.014152172
purchases,18,0.020629806
purchases,19,0.026990056
purchases,20,0.023493147
purchases,21,0.017348686
purchases,22,0.0184988
purchases,23,0.0282368
purchases,24,0.035152774
purchases,25,0.02439499
purchases,26,0.6077054
purchases,27,1.3368816
purchases,28,1.8429458
purchases,29,2.0762708
purchases,30,2.2874575
purchases,31,2.5791082
purchases,32,2.8725128
purchases,33,3.116587
purchases,34,3.2439556
purchases,35,3.254451
purchases,36,3.4193003
purchases,37,3.7919273
purchases,38,4.080439
purchases,39,4.2554774
purchases,40,4.3829174
purchases,41,4.3493633
purchases,42,4.230338
purchases,43,4.2578096
purchases,44,4.3919606
purchases,45,4.64705
purchases,46,4.9175553
purchases,47,5.067353
purchases,48,5.2653174
purchases,49,5.437375
act,frame,error
sitting,0,0.0
sitting,1,0.018291928
sitting,2,0.013780778
sitting,3,0.018542891
sitting,4,0.016409019
sitting,5,0.016871193
sitting,6,0.018168854
sitting,7,0.025084829
sitting,8,0.019913623
sitting,9,0.030954532
sitting,10,0.031281564
sitting,11,0.015326328
sitting,12,0.022292824
sitting,13,0.028569026
sitting,14,0.019119833
sitting,15,0.015595315
sitting,16,0.029504761
sitting,17,0.016379314
sitting,18,0.018723419
sitting,19,0.02188516
sitting,20,0.021321928
sitting,21,0.017298462
sitting,22,0.01805888
sitting,23,0.021608466
sitting,24,0.028764812
sitting,25,0.019378968
sitting,26,0.57104623
sitting,27,1.0375456
sitting,28,1.4421442
sitting,29,1.7216718
sitting,30,2.0767617
sitting,31,2.3654408
sitting,32,2.6077359
sitting,33,2.8613517
sitting,34,3.2045722
sitting,35,3.358188
sitting,36,3.496847
sitting,37,3.6349325
sitting,38,3.76268
sitting,39,3.8106713
sitting,40,3.8759317
sitting,41,3.9604795
sitting,42,4.0596933
sitting,43,4.1588593
sitting,44,6.2389717
sitting,45,6.2586946
sitting,46,6.294343
sitting,47,6.350354
sitting,48,6.406453
sitting,49,6.422575
act,frame,error
sittingdown,0,0.0
sittingdown,1,0.014400198
sittingdown,2,0.013515349
sittingdown,3,0.015423089
sittingdown,4,0.018404707
sittingdown,5,0.016953344
sittingdown,6,0.018940572
sittingdown,7,0.030337619
sittingdown,8,0.017810501
sittingdown,9,0.036937498
sittingdown,10,0.032989264
sittingdown,11,0.018254148
sittingdown,12,0.025008077
sittingdown,13,0.033989836
sittingdown,14,0.016968856
sittingdown,15,0.017883379
sittingdown,16,0.032003224
sittingdown,17,0.01528865
sittingdown,18,0.02127513
sittingdown,19,0.0246203
sittingdown,20,0.020912021
sittingdown,21,0.016846173
sittingdown,22,0.016294416
sittingdown,23,0.025145104
sittingdown,24,0.034032498
sittingdown,25,0.022956531
sittingdown,26,0.51438844
sittingdown,27,1.3290004
sittingdown,28,1.9527535
sittingdown,29,2.4202254
sittingdown,30,2.678089
sittingdown,31,2.9774554
sittingdown,32,3.2170238
sittingdown,33,3.4428027
sittingdown,34,3.6210027
sittingdown,35,3.8271017
sittingdown,36,3.9872637
sittingdown,37,4.0492096
sittingdown,38,4.2276273
sittingdown,39,4.3802466
sittingdown,40,4.567118
sittingdown,41,4.7807293
sittingdown,42,4.9706635
sittingdown,43,5.1524987
sittingdown,44,5.305279
sittingdown,45,5.403857
sittingdown,46,5.4940424
sittingdown,47,5.5724154
sittingdown,48,5.6178885
sittingdown,49,5.7889457
act,frame,error
takingphoto,0,0.0
takingphoto,1,0.017552668
takingphoto,2,0.014852379
takingphoto,3,0.017479163
takingphoto,4,0.018113045
takingphoto,5,0.017050011
takingphoto,6,0.017954385
takingphoto,7,0.028757561
takingphoto,8,0.02307507
takingphoto,9,0.03209315
takingphoto,10,0.035196565
takingphoto,11,0.015965817
takingphoto,12,0.022098769
takingphoto,13,0.03087279
takingphoto,14,0.017445484
takingphoto,15,0.016346674
takingphoto,16,0.030690815
takingphoto,17,0.016133297
takingphoto,18,0.018264232
takingphoto,19,0.022067
takingphoto,20,0.021685064
takingphoto,21,0.017622223
takingphoto,22,0.018852428
takingphoto,23,0.0236317
takingphoto,24,0.031284265
takingphoto,25,0.022840498
takingphoto,26,0.30374968
takingphoto,27,0.589517
takingphoto,28,0.95790464
takingphoto,29,1.3336018
takingphoto,30,1.5204024
takingphoto,31,1.7263547
takingphoto,32,1.9410839
takingphoto,33,2.1762073
takingphoto,34,2.4183974
takingphoto,35,2.6319818
takingphoto,36,2.6888578
takingphoto,37,2.8814137
takingphoto,38,3.0183291
takingphoto,39,3.1047318
takingphoto,40,3.1898112
takingphoto,41,3.283247
takingphoto,42,3.3773227
takingphoto,43,3.462135
takingphoto,44,3.5677488
takingphoto,45,3.6427724
takingphoto,46,3.7098205
takingphoto,47,3.7765775
takingphoto,48,3.8201723
takingphoto,49,3.8960643
act,frame,error
waiting,0,0.0
waiting,1,0.017931527
waiting,2,0.019157529
waiting,3,0.022333225
waiting,4,0.027503047
waiting,5,0.02145503
waiting,6,0.026561107
waiting,7,0.032415472
waiting,8,0.02336575
waiting,9,0.036979653
waiting,10,0.030940901
waiting,11,0.020235883
waiting,12,0.019852564
waiting,13,0.03140552
waiting,14,0.023140661
waiting,15,0.016316012
waiting,16,0.032650895
waiting,17,0.01778871
waiting,18,0.023995891
waiting,19,0.029250465
waiting,20,0.024368053
waiting,21,0.019025603
waiting,22,0.02129464
waiting,23,0.020835955
waiting,24,0.029980004
waiting,25,0.02514706
waiting,26,0.39402387
waiting,27,0.779319
waiting,28,1.2229217
waiting,29,1.6413608
waiting,30,2.0169234
waiting,31,2.40947
waiting,32,2.8129745
waiting,33,3.171139
waiting,34,3.5161872
waiting,35,3.8943548
waiting,36,4.2233663
waiting,37,4.56645
waiting,38,4.865767
waiting,39,5.1716704
waiting,40,5.483566
waiting,41,5.797367
waiting,42,6.100596
waiting,43,6.368094
waiting,44,6.597754
waiting,45,6.83564
waiting,46,7.037018
waiting,47,7.1975656
waiting,48,7.314369
waiting,49,7.3438077
act,frame,error
walkingdog,0,0.0
walkingdog,1,0.020395974
walkingdog,2,0.024209928
walkingdog,3,0.019496609
walkingdog,4,0.028874852
walkingdog,5,0.027415503
walkingdog,6,0.028474702
walkingdog,7,0.037698362
walkingdog,8,0.0247311
walkingdog,9,0.036458824
walkingdog,10,0.02679854
walkingdog,11,0.018503848
walkingdog,12,0.018567132
walkingdog,13,0.027134228
walkingdog,14,0.02587377
walkingdog,15,0.018420413
walkingdog,16,0.037050594
walkingdog,17,0.018589422
walkingdog,18,0.02599936
walkingdog,19,0.037294555
walkingdog,20,0.026941737
walkingdog,21,0.025289126
walkingdog,22,0.03144626
walkingdog,23,0.025256889
walkingdog,24,0.02834401
walkingdog,25,0.02562971
walkingdog,26,0.7896174
walkingdog,27,1.6347123
walkingdog,28,2.2552145
walkingdog,29,2.6250741
walkingdog,30,2.8210323
walkingdog,31,3.0373347
walkingdog,32,3.206354
walkingdog,33,3.4383874
walkingdog,34,3.7292504
walkingdog,35,3.9153423
walkingdog,36,4.0429163
walkingdog,37,4.25414
walkingdog,38,4.4884567
walkingdog,39,4.720898
walkingdog,40,4.8120494
walkingdog,41,4.8790736
walkingdog,42,4.9861155
walkingdog,43,5.053716
walkingdog,44,5.198365
walkingdog,45,5.215994
walkingdog,46,5.2027073
walkingdog,47,5.2389402
walkingdog,48,5.2968884
walkingdog,49,5.318603
act,frame,error
walkingtogether,0,0.0
walkingtogether,1,0.014707103
walkingtogether,2,0.023679543
walkingtogether,3,0.028304111
walkingtogether,4,0.03599005
walkingtogether,5,0.021217225
walkingtogether,6,0.03689511
walkingtogether,7,0.0360773
walkingtogether,8,0.024422
walkingtogether,9,0.029085902
walkingtogether,10,0.026094336
walkingtogether,11,0.019308042
walkingtogether,12,0.015721908
walkingtogether,13,0.02660572
walkingtogether,14,0.023109717
walkingtogether,15,0.015376832
walkingtogether,16,0.032456756
walkingtogether,17,0.02276493
walkingtogether,18,0.02484674
walkingtogether,19,0.03241822
walkingtogether,20,0.026828455
walkingtogether,21,0.022845266
walkingtogether,22,0.031153528
walkingtogether,23,0.017301574
walkingtogether,24,0.029221103
walkingtogether,25,0.032279387
walkingtogether,26,0.29501647
walkingtogether,27,0.6095137
walkingtogether,28,1.0083625
walkingtogether,29,1.3455353
walkingtogether,30,1.5605072
walkingtogether,31,1.6771394
walkingtogether,32,1.7220901
walkingtogether,33,1.7889539
walkingtogether,34,1.8607403
walkingtogether,35,1.9255245
walkingtogether,36,1.9683771
walkingtogether,37,2.0208886
walkingtogether,38,2.0889318
walkingtogether,39,2.1751595
walkingtogether,40,2.2416298
walkingtogether,41,2.2810328
walkingtogether,42,2.3213396
walkingtogether,43,2.368607
walkingtogether,44,2.4259913
walkingtogether,45,2.4648213
walkingtogether,46,2.492229
walkingtogether,47,2.5572622
walkingtogether,48,2.7006245
walkingtogether,49,2.9875724
